"GO_ID" "description" "levels" "ontology_group" "node_numeric_id" "community" "uniqueness_index" "size_in_annotation" "size_in_universe" "number_of_genes_in_query" "percentage_of_genes_in_query" "OR" "p" "fdr" "Min_value_CI" "Max_value_CI" "genes_in_query"
"107" "GO:0005996" "monosaccharide metabolic process" "3, 4" "Biological_process" 57 5 "57" 24 23 10 43.4782608695652 5.08317119870797 0.000361249735078814 0.00601706589990649 1.98409215913977 12.622120086186 "Rv0946c, Rv1099c, Rv1408, Rv1436, Rv1437, Rv1438, Rv1447c, Rv1771, Rv2436, Rv2967c"
"1071" "GO:0046364" "monosaccharide biosynthetic process" "4, 5" "Biological_process" 58 5 "58" 10 10 6 60 9.85731644297423 0.000707400128641575 0.0100545138284256 2.32898091711254 47.6676286243002 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv1771, Rv2967c"
"108" "GO:0006006" "glucose metabolic process" "5, 6" "Biological_process" 59 5 "59" 15 15 7 46.6666666666667 5.75661908355939 0.00174362650041111 0.02186712764045 1.76902362148456 18.2499013398572 "Rv0946c, Rv1099c, Rv1436, Rv1437, Rv1438, Rv1447c, Rv2967c"
"128" "GO:0006094" "gluconeogenesis" "6, 7" "Biological_process" 60 5 "60" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv2967c"
"683" "GO:0019319" "hexose biosynthetic process" "5, 6" "Biological_process" NA NA "60" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0946c, Rv1099c, Rv1437, Rv1438, Rv2967c"
"41" "GO:0002949" "tRNA threonylcarbamoyladenosine modification" "7, 8, 9, 10, 11" "Biological_process" 61 6 "61" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv3419c, Rv3421c, Rv3422c"
"1240" "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" "6, 7" "Biological_process" NA NA "61" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv3419c, Rv3421c, Rv3422c"
"664" "GO:0018208" "peptidyl-proline modification" "7, 8" "Biological_process" 62 7 "62" 3 3 3 100 Inf 0.00234792962462316 0.0278099219983143 2.69682482697915 Inf "Rv0009, Rv2462c, Rv2582"
"273" "GO:0006771" "riboflavin metabolic process" "4, 5" "Biological_process" 63 8 "63" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0695, Rv1415, Rv1416, Rv1417, Rv2671"
"431" "GO:0009231" "riboflavin biosynthetic process" "5, 6" "Biological_process" NA NA "63" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0695, Rv1415, Rv1416, Rv1417, Rv2671"
"909" "GO:0042726" "flavin-containing compound metabolic process" "4" "Biological_process" NA NA "63" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0695, Rv1415, Rv1416, Rv1417, Rv2671"
"910" "GO:0042727" "flavin-containing compound biosynthetic process" "5" "Biological_process" NA NA "63" 9 9 5 55.5555555555556 8.20216557767666 0.00325971035581038 0.0373639918203642 1.75875182482969 41.4439908249293 "Rv0695, Rv1415, Rv1416, Rv1417, Rv2671"
"610" "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" "4" "Biological_process" 64 9 "64" 70 70 18 25.7142857142857 2.29778186923674 0.00416351852825039 0.0467190605380518 1.25449309427527 4.03151922718549 "Rv0215c, Rv0446c, Rv0561c, Rv0785, Rv0972c, Rv0975c, Rv1059, Rv1138c, Rv1484, Rv1771, Rv1933c, Rv2074, Rv2773c, Rv3274c, Rv3316, Rv3317, Rv3318, Rv3564"
"1225" "GO:0060255" "regulation of macromolecule metabolic process" "3, 4" "Biological_process" NA NA "65" 258 258 8 3.10077519379845 0.196185740547561 1.22784048298022e-08 4.36292651618971e-06 0.0832631955992974 0.39590563885962 "Rv0067c, Rv0444c, Rv0844c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"498" "GO:0010468" "regulation of gene expression" "4, 5" "Biological_process" NA NA "66" 245 245 8 3.26530612244898 0.207793301623007 5.64192584531004e-08 8.59184707300071e-06 0.0881577959401296 0.419672307356106 "Rv0067c, Rv0444c, Rv0844c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"497" "GO:0010467" "gene expression" "4" "Biological_process" NA NA "67" 408 407 22 5.40540540540541 0.344731090845205 7.70623798885006e-08 9.77709614886328e-06 0.211322518776217 0.536206485247124 "Rv0041, Rv0067c, Rv0429c, Rv0444c, Rv0844c, Rv1140, Rv1165, Rv1301, Rv1474c, Rv1685c, Rv2055c, Rv2118c, Rv2282c, Rv2614c, Rv2861c, Rv2882c, Rv2992c, Rv3336c, Rv3419c, Rv3421c, Rv3422c, Rv3886c"
"1147" "GO:0051171" "regulation of nitrogen compound metabolic process" "3, 4" "Biological_process" NA NA "68" 243 243 8 3.29218106995885 0.209693058196445 8.25458399059752e-08 9.77709614886328e-06 0.0889623880300119 0.423579846464049 "Rv0067c, Rv0444c, Rv0844c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"175" "GO:0006351" "transcription, DNA-templated" "5, 6, 7, 8, 9" "Biological_process" NA NA "69" 201 201 5 2.48756218905473 0.158144096339047 9.3440877693419e-08 9.96079756211846e-06 0.0505437079695769 0.378086586816215 "Rv0067c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"179" "GO:0006355" "regulation of transcription, DNA-templated" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "70" 196 196 5 2.55102040816327 0.162534978612737 2.11941566708834e-07 2.05390645556016e-05 0.0519321954632963 0.388729262244294 "Rv0067c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"677" "GO:0019219" "regulation of nucleobase-containing compound metabolic process" "4, 5" "Biological_process" NA NA "71" 208 208 6 2.88461538461538 0.184145663418298 2.70614979666401e-07 2.21904283326448e-05 0.066423740181079 0.410961787406284 "Rv0067c, Rv0444c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"1322" "GO:0097659" "nucleic acid-templated transcription" "6, 7, 8" "Biological_process" NA NA "72" 204 204 6 2.94117647058824 0.188098625162608 3.85469553373839e-07 2.73940362597675e-05 0.0678353779396578 0.419934112583059 "Rv0067c, Rv0444c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"951" "GO:0043436" "oxoacid metabolic process" "4" "Biological_process" NA NA "73" 408 406 89 21.9211822660099 1.99637690304116 4.19435697634603e-07 2.79449033549054e-05 1.52771647332629 2.59058140528853 "Rv0013, Rv0014c, Rv0015c, Rv0041, Rv0066c, Rv0098, Rv0363c, Rv0447c, Rv0462, Rv0505c, Rv0632c, Rv0673, Rv0694, Rv0905, Rv0931c, Rv0946c, Rv0952, Rv0974c, Rv1023, Rv1059, Rv1077, Rv1098c, Rv1133c, Rv1240, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1436, Rv1437, Rv1438, Rv1475c, Rv1483, Rv1484, Rv1611, Rv1612, Rv1613, Rv1658, Rv1662, Rv1663, Rv1695, Rv1699, Rv1750c, Rv1769, Rv1771, Rv1837c, Rv1925, Rv1984c, Rv2210c, Rv2211c, Rv2215, Rv2241, Rv2447c, Rv2476c, Rv2502c, Rv2605c, Rv2606c, Rv2614c, Rv2747, Rv2773c, Rv2848c, Rv2858c, Rv2859c, Rv2860c, Rv2861c, Rv2946c, Rv2967c, Rv2984, Rv2992c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3075c, Rv3306c, Rv3336c, Rv3379c, Rv3396c, Rv3423c, Rv3432c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3762c, Rv3858c"
"500" "GO:0010556" "regulation of macromolecule biosynthetic process" "4, 5" "Biological_process" NA NA "74" 227 227 8 3.52422907488987 0.226140173134404 5.29830233542447e-07 3.17515618765629e-05 0.0958191356820877 0.457334517717457 "Rv0067c, Rv0444c, Rv0844c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"1159" "GO:0051252" "regulation of RNA metabolic process" "4, 5, 6, 7" "Biological_process" NA NA "75" 201 201 6 2.98507462686567 0.191169765613482 5.65928401177012e-07 3.17515618765629e-05 0.0689317038389893 0.426905989808417 "Rv0067c, Rv0444c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"1380" "GO:1903506" "regulation of nucleic acid-templated transcription" "6, 7, 8, 9" "Biological_process" NA NA "76" 199 199 6 3.01507537688442 0.193270231335721 5.59155356216302e-07 3.17515618765629e-05 0.0696812989612583 0.431676112898017 "Rv0067c, Rv0444c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"1399" "GO:2001141" "regulation of RNA biosynthetic process" "5, 6, 7, 8" "Biological_process" NA NA "76" 199 199 6 3.01507537688442 0.193270231335721 5.59155356216302e-07 3.17515618765629e-05 0.0696812989612583 0.431676112898017 "Rv0067c, Rv0444c, Rv0844c, Rv1474c, Rv1685c, Rv2282c"
"1393" "GO:2000112" "regulation of cellular macromolecule biosynthetic process" "5, 6" "Biological_process" NA NA "77" 225 225 8 3.55555555555556 0.228366584387323 7.860271767679e-07 3.80865895652082e-05 0.0967544011958426 0.461908113365578 "Rv0067c, Rv0444c, Rv0844c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"796" "GO:0032774" "RNA biosynthetic process" "5, 6, 7" "Biological_process" NA NA "78" 209 209 7 3.34928229665072 0.215248062112034 9.67670830576178e-07 4.48494393649654e-05 0.0849638299746251 0.455308551214983 "Rv0067c, Rv0444c, Rv0844c, Rv0938, Rv1474c, Rv1685c, Rv2282c"
"1303" "GO:0080090" "regulation of primary metabolic process" "3, 4" "Biological_process" NA NA "79" 248 248 11 4.43548387096774 0.287371448677084 2.73500938105769e-06 0.000112135384623365 0.140513893047591 0.528551673062845 "Rv0014c, Rv0015c, Rv0067c, Rv0444c, Rv0844c, Rv0931c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"582" "GO:0016070" "RNA metabolic process" "5, 6" "Biological_process" NA NA "80" 356 355 22 6.19718309859155 0.405372530770162 1.19418788817329e-05 0.000424334762930907 0.24804619382982 0.631881319315397 "Rv0041, Rv0067c, Rv0444c, Rv0844c, Rv0910, Rv0938, Rv1242, Rv1301, Rv1474c, Rv1685c, Rv2118c, Rv2228c, Rv2282c, Rv2530c, Rv2614c, Rv2992c, Rv3300c, Rv3336c, Rv3419c, Rv3421c, Rv3422c, Rv3697c"
"479" "GO:0009889" "regulation of biosynthetic process" "3, 4" "Biological_process" NA NA "81" 234 234 11 4.7008547008547 0.306751713639708 1.537555205424e-05 0.000496676923933935 0.149848296917621 0.564825221118423 "Rv0014c, Rv0015c, Rv0067c, Rv0444c, Rv0844c, Rv0931c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"767" "GO:0031323" "regulation of cellular metabolic process" "3, 4" "Biological_process" NA NA "82" 254 254 13 5.11811023622047 0.334859407572269 1.47240547859262e-05 0.000496676923933935 0.174378307657403 0.589429289460585 "Rv0014c, Rv0015c, Rv0067c, Rv0444c, Rv0844c, Rv0931c, Rv1165, Rv1437, Rv1474c, Rv1685c, Rv2282c, Rv2882c, Rv3301c"
"770" "GO:0031326" "regulation of cellular biosynthetic process" "4, 5" "Biological_process" NA NA "83" 233 233 11 4.72103004291846 0.308229543573054 1.50427540507513e-05 0.000496676923933935 0.150550582812282 0.567591865543788 "Rv0014c, Rv0015c, Rv0067c, Rv0444c, Rv0844c, Rv0931c, Rv1165, Rv1474c, Rv1685c, Rv2282c, Rv2882c"
"1310" "GO:0090304" "nucleic acid metabolic process" "4, 5" "Biological_process" NA NA "84" 496 495 40 8.08080808080808 0.537330012074227 0.000165454676701316 0.00309429272567723 0.373472737789406 0.755237608897612 "Rv0006, Rv0041, Rv0067c, Rv0444c, Rv0629c, Rv0665, Rv0797, Rv0844c, Rv0910, Rv0937c, Rv0938, Rv1000c, Rv1242, Rv1259, Rv1301, Rv1329c, Rv1474c, Rv1537, Rv1685c, Rv1696, Rv1701, Rv2118c, Rv2228c, Rv2282c, Rv2530c, Rv2614c, Rv2818c, Rv2837c, Rv2848c, Rv2898c, Rv2944, Rv2985, Rv2992c, Rv3300c, Rv3336c, Rv3419c, Rv3421c, Rv3422c, Rv3427c, Rv3697c"
"337" "GO:0009059" "macromolecule biosynthetic process" "4" "Biological_process" NA NA "85" 443 442 35 7.91855203619909 0.528665965242013 0.000254692503624868 0.00445085588301818 0.358421176245874 0.758848164636342 "Rv0006, Rv0014c, Rv0016c, Rv0017c, Rv0041, Rv0067c, Rv0429c, Rv0444c, Rv0844c, Rv0938, Rv0974c, Rv1165, Rv1433, Rv1474c, Rv1483, Rv1484, Rv1537, Rv1614, Rv1685c, Rv2055c, Rv2152c, Rv2154c, Rv2282c, Rv2614c, Rv2882c, Rv2944, Rv2985, Rv2992c, Rv3255c, Rv3336c, Rv3423c, Rv3427c, Rv3464, Rv3465, Rv3782"
"843" "GO:0034645" "cellular macromolecule biosynthetic process" "4, 5" "Biological_process" NA NA "86" 435 434 35 8.06451612903226 0.540691740604022 0.000411264633293925 0.00664254695592915 0.366432012762912 0.776349108253216 "Rv0006, Rv0014c, Rv0016c, Rv0017c, Rv0041, Rv0067c, Rv0429c, Rv0444c, Rv0844c, Rv0938, Rv0974c, Rv1165, Rv1433, Rv1474c, Rv1483, Rv1484, Rv1537, Rv1614, Rv1685c, Rv2055c, Rv2152c, Rv2154c, Rv2282c, Rv2614c, Rv2882c, Rv2944, Rv2985, Rv2992c, Rv3255c, Rv3336c, Rv3423c, Rv3427c, Rv3464, Rv3465, Rv3782"
"994" "GO:0044260" "cellular macromolecule metabolic process" "3, 4" "Biological_process" NA NA "87" 669 666 61 9.15915915915916 0.611501627874654 0.000442614159128781 0.00693862784751882 0.453849542007261 0.812675119707277 "Rv0006, Rv0009, Rv0014c, Rv0015c, Rv0016c, Rv0017c, Rv0041, Rv0067c, Rv0429c, Rv0444c, Rv0584, Rv0629c, Rv0797, Rv0844c, Rv0931c, Rv0937c, Rv0938, Rv0974c, Rv1000c, Rv1140, Rv1165, Rv1259, Rv1328, Rv1329c, Rv1433, Rv1474c, Rv1483, Rv1484, Rv1537, Rv1614, Rv1685c, Rv1696, Rv1701, Rv2055c, Rv2088, Rv2118c, Rv2152c, Rv2154c, Rv2210c, Rv2228c, Rv2282c, Rv2462c, Rv2582, Rv2614c, Rv2848c, Rv2861c, Rv2882c, Rv2899c, Rv2944, Rv2984, Rv2985, Rv2992c, Rv3042c, Rv3255c, Rv3336c, Rv3423c, Rv3427c, Rv3464, Rv3465, Rv3701c, Rv3782"
"43" "GO:0003700" "DNA-binding transcription factor activity" "6, 7, 8, 9, 10, 11" "Biological_process" NA NA "88" 118 118 4 3.38983050847458 0.222608084591387 0.000464857831478969 0.00718171664284901 0.0593607219282025 0.589604648062129 "Rv0067c, Rv1474c, Rv1685c, Rv2282c"
"509" "GO:0010629" "negative regulation of gene expression" "4, 5, 6" "Biological_process" NA NA "89" 58 58 0 0 0 0.000569203970489822 0.00842738100752986 0 0.422071813061132 ""
"506" "GO:0010605" "negative regulation of macromolecule metabolic process" "3, 4, 5" "Biological_process" NA NA "90" 68 68 1 1.47058823529412 0.095490801960573 0.000994795649604744 0.0135955405445982 0.00238127752545318 0.553182025967257 "Rv0444c"
"1222" "GO:0055085" "transmembrane transport" "4" "Biological_process" NA NA "91" 204 203 43 21.1822660098522 1.81633184120834 0.00136234624769582 0.0177105012200456 1.24862942051467 2.5961871651993 "Rv0017c, Rv0073, Rv0103c, Rv0425c, Rv0545c, Rv0613c, Rv0783c, Rv0908, Rv0928, Rv0929, Rv0930, Rv0932c, Rv0934, Rv0935, Rv0936, Rv1232c, Rv1281c, Rv1282c, Rv1309, Rv1310, Rv1311, Rv1457c, Rv1686c, Rv1698, Rv2039c, Rv2040c, Rv2127, Rv2154c, Rv2287, Rv2434c, Rv2835c, Rv2856, Rv2938, Rv3043c, Rv3146, Rv3157, Rv3301c, Rv3664c, Rv3665c, Rv3756c, Rv3757c, Rv3759c, Rv3903c"
"580" "GO:0016053" "organic acid biosynthetic process" "4" "Biological_process" NA NA "92" 221 219 45 20.5479452054795 1.74767809925453 0.00203715713347137 0.025251273305587 1.21301298515236 2.47596166764511 "Rv0013, Rv0014c, Rv0015c, Rv0098, Rv0447c, Rv0505c, Rv0931c, Rv0974c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1483, Rv1484, Rv1611, Rv1612, Rv1613, Rv1658, Rv1662, Rv1663, Rv1750c, Rv1771, Rv1925, Rv2210c, Rv2447c, Rv2747, Rv2773c, Rv2860c, Rv2946c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3423c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"1079" "GO:0046394" "carboxylic acid biosynthetic process" "5, 6" "Biological_process" NA NA "92" 221 219 45 20.5479452054795 1.74767809925453 0.00203715713347137 0.025251273305587 1.21301298515236 2.47596166764511 "Rv0013, Rv0014c, Rv0015c, Rv0098, Rv0447c, Rv0505c, Rv0931c, Rv0974c, Rv1059, Rv1077, Rv1133c, Rv1293, Rv1294, Rv1295, Rv1296, Rv1383, Rv1384, Rv1483, Rv1484, Rv1611, Rv1612, Rv1613, Rv1658, Rv1662, Rv1663, Rv1750c, Rv1771, Rv1925, Rv2210c, Rv2447c, Rv2747, Rv2773c, Rv2860c, Rv2946c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3423c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"98" "GO:0005840" "ribosome" "4, 5" "Cell_Components" NA NA "93" 63 62 1 1.61290322580645 0.105070357417342 0.00222997008935822 0.027323541554665 0.00261601201572473 0.610702244503527 "Rv2055c"
"1394" "GO:2000113" "negative regulation of cellular macromolecule biosynthetic process" "5, 6, 7" "Biological_process" NA NA "94" 45 45 0 0 0 0.00302528367201091 0.0354390373006993 0 0.551209486041007 ""
"99" "GO:0005887" "integral component of plasma membrane" "4, 5" "Cell_Components" NA NA "95" 146 146 32 21.9178082191781 1.88091315917498 0.00390772800351127 0.044315298422798 1.21514371184134 2.84176702489605 "Rv0016c, Rv0017c, Rv0072, Rv0175, Rv0178, Rv0199, Rv0338c, Rv0505c, Rv0545c, Rv0613c, Rv0783c, Rv0930, Rv0931c, Rv0936, Rv1069c, Rv1614, Rv1836c, Rv1924c, Rv2154c, Rv2194, Rv2195, Rv2196, Rv2284, Rv2582, Rv2856, Rv3043c, Rv3090, Rv3154, Rv3193c, Rv3200c, Rv3671c, Rv3886c"
"766" "GO:0031226" "intrinsic component of plasma membrane" "3, 4" "Cell_Components" NA NA "96" 148 148 32 21.6216216216216 1.84741512428453 0.00426475693871284 0.0473565718402905 1.19435124325977 2.7887364579324 "Rv0016c, Rv0017c, Rv0072, Rv0175, Rv0178, Rv0199, Rv0338c, Rv0505c, Rv0545c, Rv0613c, Rv0783c, Rv0930, Rv0931c, Rv0936, Rv1069c, Rv1614, Rv1836c, Rv1924c, Rv2154c, Rv2194, Rv2195, Rv2196, Rv2284, Rv2582, Rv2856, Rv3043c, Rv3090, Rv3154, Rv3193c, Rv3200c, Rv3671c, Rv3886c"
"505" "GO:0010604" "positive regulation of macromolecule metabolic process" "3, 4, 5" "Biological_process" NA NA "97" 41 41 0 0 0 0.00454943878242798 0.0499969251759611 0 0.60814797296516 ""
"943" "GO:0043231" "intracellular membrane-bounded organelle" "3, 4" "Cell_Components" NA NA "98" 26 26 9 34.6153846153846 3.48826166478525 0.00467857853410418 0.0508914767077047 1.36244919691356 8.3250883182709 "Rv0425c, Rv0673, Rv0908, Rv1000c, Rv1613, Rv1933c, Rv2196, Rv3274c, Rv3564"
"92" "GO:0005618" "cell wall" "3, 4" "Cell_Components" NA NA "99" 710 710 118 16.6197183098592 1.38391063121245 0.00499749816391975 0.053811444876146 1.09708382447258 1.73675232595699 "Rv0006, Rv0009, Rv0014c, Rv0020c, Rv0036c, Rv0041, Rv0066c, Rv0129c, Rv0171, Rv0172, Rv0173, Rv0174, Rv0309, Rv0338c, Rv0363c, Rv0402c, Rv0444c, Rv0504c, Rv0561c, Rv0562, Rv0629c, Rv0831c, Rv0892, Rv0905, Rv0928, Rv0931c, Rv0934, Rv0951, Rv0952, Rv1016c, Rv1023, Rv1077, Rv1098c, Rv1124, Rv1133c, Rv1138c, Rv1144, Rv1165, Rv1183, Rv1231c, Rv1240, Rv1281c, Rv1289, Rv1293, Rv1294, Rv1309, Rv1310, Rv1311, Rv1324, Rv1423, Rv1436, Rv1474c, Rv1475c, Rv1484, Rv1530, Rv1543, Rv1544, Rv1611, Rv1696, Rv1771, Rv1836c, Rv1837c, Rv1919c, Rv1926c, Rv1932, Rv1984c, Rv2047c, Rv2055c, Rv2074, Rv2195, Rv2211c, Rv2215, Rv2216, Rv2229c, Rv2241, Rv2249c, Rv2260, Rv2299c, Rv2314c, Rv2462c, Rv2476c, Rv2612c, Rv2746c, Rv2748c, Rv2773c, Rv2848c, Rv2881c, Rv2882c, Rv2938, Rv2953, Rv2996c, Rv3099c, Rv3151, Rv3153, Rv3164c, Rv3193c, Rv3213c, Rv3224, Rv3244c, Rv3274c, Rv3280, Rv3281, Rv3282, Rv3396c, Rv3421c, Rv3464, Rv3494c, Rv3496c, Rv3497c, Rv3498c, Rv3565, Rv3671c, Rv3708c, Rv3709c, Rv3782, Rv3799c, Rv3894c, Rv3903c"
"963" "GO:0043648" "dicarboxylic acid metabolic process" "6" "Biological_process" NA NA "100" 50 50 14 28 2.57312759831877 0.00514445299578356 0.0548398689350528 1.27284711490951 4.92954045736407 "Rv0952, Rv1059, Rv1098c, Rv1240, Rv1293, Rv2447c, Rv2476c, Rv2773c, Rv3075c, Rv3306c, Rv3432c, Rv3708c, Rv3709c, Rv3858c"
"1354" "GO:1901566" "organonitrogen compound biosynthetic process" "4" "Biological_process" NA NA "101" 443 440 78 17.7272727272727 1.47301443147353 0.0057373650161907 0.0605547634382108 1.11597908902017 1.92674541234456 "Rv0013, Rv0014c, Rv0016c, Rv0017c, Rv0041, Rv0408, Rv0429c, Rv0433, Rv0444c, Rv0505c, Rv0524, Rv0695, Rv0803, Rv0957, Rv1059, Rv1077, Rv1092c, Rv1133c, Rv1165, Rv1293, Rv1294, Rv1295, Rv1296, Rv1309, Rv1310, Rv1311, Rv1314c, Rv1383, Rv1384, Rv1415, Rv1416, Rv1417, Rv1433, Rv1485, Rv1611, Rv1612, Rv1613, Rv1614, Rv1658, Rv1695, Rv1697, Rv1699, Rv2055c, Rv2062c, Rv2152c, Rv2154c, Rv2210c, Rv2228c, Rv2435c, Rv2447c, Rv2606c, Rv2614c, Rv2671, Rv2747, Rv2773c, Rv2848c, Rv2849c, Rv2860c, Rv2881c, Rv2882c, Rv2883c, Rv2899c, Rv2992c, Rv2995c, Rv2996c, Rv3015c, Rv3042c, Rv3255c, Rv3336c, Rv3396c, Rv3423c, Rv3624c, Rv3700c, Rv3701c, Rv3702c, Rv3708c, Rv3709c, Rv3858c"
"358" "GO:0009085" "lysine biosynthetic process" "7, 8, 9, 10" "Biological_process" NA NA "102" 10 10 5 50 6.55899230684511 0.00581202058297917 0.0607413131515275 1.5039889679042 28.6194860651569 "Rv1059, Rv1293, Rv2773c, Rv3708c, Rv3709c"
"361" "GO:0009089" "lysine biosynthetic process via diaminopimelate" "5, 6, 8, 9, 10, 11" "Biological_process" NA NA "102" 10 10 5 50 6.55899230684511 0.00581202058297917 0.0607413131515275 1.5039889679042 28.6194860651569 "Rv1059, Rv1293, Rv2773c, Rv3708c, Rv3709c"
"1084" "GO:0046451" "diaminopimelate metabolic process" "4, 5, 7" "Biological_process" NA NA "102" 10 10 5 50 6.55899230684511 0.00581202058297917 0.0607413131515275 1.5039889679042 28.6194860651569 "Rv1059, Rv1293, Rv2773c, Rv3708c, Rv3709c"
"233" "GO:0006576" "cellular biogenic amine metabolic process" "5, 6" "Biological_process" NA NA "103" 14 14 6 42.8571428571429 4.92529760274094 0.00630786627250647 0.0652833538494359 1.40258853004103 16.262440226692 "Rv0013, Rv1611, Rv1612, Rv1613, Rv2859c, Rv2860c"
"878" "GO:0042254" "ribosome biogenesis" "4" "Biological_process" NA NA "104" 38 38 0 0 0 0.0070279662199446 0.0720366537544321 0 0.659099793214805 ""
"508" "GO:0010628" "positive regulation of gene expression" "4, 5, 6" "Biological_process" NA NA "105" 39 39 0 0 0 0.00721042572206773 0.0732029887592781 0 0.641209685926181 ""
"121" "GO:0006072" "glycerol-3-phosphate metabolic process" "5, 6" "Biological_process" NA NA "106" 7 7 4 57.1428571428571 8.73125659779677 0.00779674628034892 0.0762507480261647 1.47282137724937 59.8023452339885 "Rv2249c, Rv2982c, Rv3302c, Rv3696c"
"222" "GO:0006551" "leucine metabolic process" "5, 6, 8" "Biological_process" NA NA "107" 7 7 4 57.1428571428571 8.73125659779677 0.00779674628034892 0.0762507480261647 1.47282137724937 59.8023452339885 "Rv0974c, Rv2210c, Rv2502c, Rv2995c"
"913" "GO:0042773" "ATP synthesis coupled electron transport" "4, 5, 6, 7" "Biological_process" NA NA "108" 7 7 4 57.1428571428571 8.73125659779677 0.00779674628034892 0.0762507480261647 1.47282137724937 59.8023452339885 "Rv3151, Rv3155, Rv3156, Rv3157"
"1148" "GO:0051172" "negative regulation of nitrogen compound metabolic process" "3, 4, 5" "Biological_process" NA NA "109" 55 55 1 1.81818181818182 0.118936954312069 0.00775852602044762 0.0762507480261647 0.00295461822668983 0.694683661951367 "Rv0444c"
"220" "GO:0006548" "histidine catabolic process" "6, 7, 8, 9" "Biological_process" NA NA "110" 4 4 3 75 19.6137114755068 0.00845861272822066 0.0797954085688781 1.57154661957607 1024.60247326925 "Rv3700c, Rv3701c, Rv3702c"
"1212" "GO:0052704" "ergothioneine biosynthesis from histidine via N-alpha,N-alpha,N-alpha-trimethyl-L-histidine" "5, 6, 7, 8, 9, 10" "Biological_process" NA NA "110" 4 4 3 75 19.6137114755068 0.00845861272822066 0.0797954085688781 1.57154661957607 1024.60247326925 "Rv3700c, Rv3701c, Rv3702c"
"1213" "GO:0052708" "N-alpha,N-alpha,N-alpha-trimethyl-L-histidine metabolic process" "4, 5, 6, 8" "Biological_process" NA NA "110" 4 4 3 75 19.6137114755068 0.00845861272822066 0.0797954085688781 1.57154661957607 1024.60247326925 "Rv3700c, Rv3701c, Rv3702c"
"1216" "GO:0052805" "imidazole-containing compound catabolic process" "5" "Biological_process" NA NA "110" 4 4 3 75 19.6137114755068 0.00845861272822066 0.0797954085688781 1.57154661957607 1024.60247326925 "Rv3700c, Rv3701c, Rv3702c"
"462" "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" "3, 4" "Cell_Components" NA NA "111" 4 4 3 75 19.6137114755068 0.00845861272822066 0.0797954085688781 1.57154661957607 1024.60247326925 "Rv2249c, Rv2982c, Rv3302c"
